L_id	headword	headword_slp1	root	root_slp1	root_source	prefixes	karaka	karaka_sense	affix	affix_slp1	group	anubandha	anubandha_steps	affix_source	context
19725	cicchiṭiṅga	cicCiwiNga	ci	ci	local		karmaRi	object (karmaṇi)	kvip	kvip	Bare root / zero affix	kṛt affix 'kvip' -> -∅; zero affix -> root used directly as a noun | anubandha: k,v,i,p all it -> the whole affix elides (6.1.67)		WIL	cicCiwiNga¦ pu0 cIyate ci--karmmaRi kvip cida
19740	cita	cita	ci	ci	local		kartari	agent (kartari)	kvip	kvip	Bare root / zero affix	kṛt affix 'kvip' -> -∅; zero affix -> root used directly as a noun | anubandha: k,v,i,p all it -> the whole affix elides (6.1.67)		WIL	Iva caladrumAH” yogavAsizWaH cinoti ci--karttari kvip . 5
19740	cita	cita	ci	ci	nearest-root		karmaRi	object (karmaṇi)	kvip	kvip	Bare root / zero affix	kṛt affix 'kvip' -> -∅; zero affix -> root used directly as a noun | anubandha: k,v,i,p all it -> the whole affix elides (6.1.67)		WIL	vip . 5 cayanakakarttari tri0 agnicit . karmmaRi kvip . 6
19743	citi	citi					BAve	action / abstract (bhāve)	ktin	ktin	Action / result noun	kṛt affix 'ktin' -> -ti; action noun (fem. -ti) | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it ; n = it ; → -ti	Apte-SH(affix_map.tsv)	zWE- ScitirvihitA tAdfSe deSe” karkaH . BAve ktin . 2
19746	citkāra	citkAra	kṛ	kf	local		BAve	action / abstract (bhāve)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	ci(cI)tkAra¦ pu0 cit + kf--BAve GaY pfzo
19747	citta	citta	citī	citI	nearest-root		karaRe	instrument (karaṇe)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	citta¦ na0 citI--jYAne bA0 karaRe kta . 1
19754	cittaprasādana	cittaprasAdana					karaRe	instrument (karaṇe)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	ityE kalpante” viva0 . [Page2940-b+ 38] karaRe lyuw NIp
19766	citti	citti	jñāne	jYAne	local		BAve	action / abstract (bhāve)	ktin	ktin	Action / result noun	kṛt affix 'ktin' -> -ti; action noun (fem. -ti) | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it ; n = it ; → -ti	Apte-SH(affix_map.tsv)	citti¦ strI cita--jYAne BAve ktin . 1
19766	citti	citti	uktam	uktam	local		kartari	agent (kartari)	ktic	ktic	Other	uncurated affix 'ktic' | it-letters: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185); cit: final acute accent, antodatta (6.1.163)		generic-decoder	ikftya “cittiBiH karmmaBiH” niru0 uktam karttari ktic . 4
19771	citra	citra	citra	citra	local		BAve	action / abstract (bhāve)	ac	ac	Agent — the doer	kṛt affix 'ac' -> -a; agent / action -a | anubandha: cit: final acute accent, antodatta (6.1.163)	c = it ; → -a	Apte-SH(affix_map.tsv)	citra¦ na0 citra--BAve ac ci--
19878	cintana	cintana	citi	citi	local		BAve	action / abstract (bhāve)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	cintana¦ na0 citi--BAve lyuw . an
19885	cintita	cintita	citi	citi	local		karmaRi	object (karmaṇi)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	cintita¦ tri0 citi--karmmaRi kta . ci
19885	cintita	cintita					kartari	agent (kartari)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	suKaM samupayAsyasi cintitAni” kirA0 . karttari kta . 2
19885	cintita	cintita					BAve	action / abstract (bhāve)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	intAyukte 3 tannAmikAyAM striyAM strI . BAve kta . 4
19888	cintya	cintya	citi	citi	local		karmaRi	object (karmaṇi)	yat	yat	Gerundive — “to-be-Xed”	kṛt affix 'yat' -> -ya; gerundive -ya | anubandha: tit: svarita accent on the affix (6.1.185)	t = it ; → -ya	Apte-SH(affix_map.tsv)	cintya¦ tri0 citi--karmmaRi yat . ci
19958	cihnita	cihnita	cihna	cihna	local		karmaRi	object (karmaṇi)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	cihnita¦ tri0 cihna--karmmaRi kta . 1
20032	cumba	cumba	cubi	cubi	local		BAve	action / abstract (bhāve)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	cumba¦ pu0 cubi--BAve GaY ac v
20034	cumbana	cumbana	cubi	cubi	local		BAve	action / abstract (bhāve)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	cumbana¦ na0 cubi--BAve lyuw . su
20047	culumpa	culumpa	culumpa	culumpa	local		BAve	action / abstract (bhāve)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	culumpa¦ pu0 culumpa--BAve GaY . 1
20069	cūrṇṇa	cUrRRa	cūrṇa	cUrRa	local		karmaRi	object (karmaṇi)	ac	ac	Agent — the doer	kṛt affix 'ac' -> -a; agent / action -a | anubandha: cit: final acute accent, antodatta (6.1.163)	c = it ; → -a	Apte-SH(affix_map.tsv)	cUrRRa¦ na0 cUrRa--karmmaRi ac . 1
20069	cūrṇṇa	cUrRRa					BAve	action / abstract (bhāve)	ac	ac	Agent — the doer	kṛt affix 'ac' -> -a; agent / action -a | anubandha: cit: final acute accent, antodatta (6.1.163)	c = it ; → -a	Apte-SH(affix_map.tsv)	avarRAni sIdantyAkarRalocane” udBawaH . BAve ac 6 pe
20077	cūrṇi	cUrRi					BAve	action / abstract (bhāve)	in	in	Possessive — “having X”	taddhita affix 'in' -> -in; possessive '-in' ('having') | anubandha: matvartha (possessive) affix		WIL	urARottaracUrRISatapaYcakam” prA0 vi0 . BAve in . 4
20082	cūrtti	cUrtti	cara	cara	local		BAve	action / abstract (bhāve)	ktin	ktin	Action / result noun	kṛt affix 'ktin' -> -ti; action noun (fem. -ti) | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it ; n = it ; → -ti	Apte-SH(affix_map.tsv)	cUrtti¦ strI cara--BAve ktin ata
20088	cūṣā	cUzA	amaraḥ	amaraH	local		BAve	action / abstract (bhāve)	aṅ	aN	Other	uncurated affix 'aṅ' | it-letters: nit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)		generic-decoder	hastimaDyavanDanarajvAm kakzAyAm amaraH BAve aN . 2
20089	cūṣya	cUzya	cūṣa	cUza	local		karmaRi	object (karmaṇi)	ṇyat	Ryat	Participle	kṛt affix 'ṇyat' -> -ya; future passive participle / gerundive ('-ya') | anubandha: ṇ = ṇit -> vṛddhi (7.2.115); t = tit svarita accent		WIL	cUzya¦ tri0 cUza--karmmaRi Ryat . ji
20101	cetas	cetas	cita	cita	local		karaRe	instrument (karaṇe)	asun	asun	Uṇādi formation	uṇādi affix 'asun' -> -as; Uṇādi neuter noun ('-as') | anubandha: u,n indicatory; Uṇādi affix		WIL	cetas¦ na0 cita--karaRe asun . 1
20101	cetas	cetas					kartari	agent (kartari)	asun	asun	Uṇādi formation	uṇādi affix 'asun' -> -as; Uṇādi neuter noun ('-as') | anubandha: u,n indicatory; Uṇādi affix		WIL	ate pOruzeyaboDakaraRatvAt taTAtvam . 3 karttari asun . 3
20108	cetya	cetya	cita	cita	local		karmaRi	object (karmaṇi)	ṇyat	Ryat	Participle	kṛt affix 'ṇyat' -> -ya; future passive participle / gerundive ('-ya') | anubandha: ṇ = ṇit -> vṛddhi (7.2.115); t = tit svarita accent		WIL	cetya¦ tri0 cita--karmmaRi Ryat . jY
20114	ceya	ceya	ci	ci	local		karmaRi	object (karmaṇi)	yat	yat	Gerundive — “to-be-Xed”	kṛt affix 'yat' -> -ya; gerundive -ya | anubandha: tit: svarita accent on the affix (6.1.185)	t = it ; → -ya	Apte-SH(affix_map.tsv)	ceya¦ tri0 ci--karmmaRi yat . 1
20117	cela	cela	ācchādane	AcCAdane	local		karmaRi	object (karmaṇi)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	cela¦ na0 cila--AcCAdane karmmaRi GaY . 1
20130	ceṣṭita	cezwita	ceṣṭa	cezwa	local		kartari	agent (kartari)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	cezwita¦ tri0 cezwa--karttari kta . 1
20130	ceṣṭita	cezwita	ceṣṭa	cezwa	nearest-root		BAve	action / abstract (bhāve)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	i0 cezwa--karttari kta . 1 cezwAyukta . BAve kta 2 ga
20168	codana	codana	cuda	cuda	local		BAve	action / abstract (bhāve)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	codana¦ na0 cuda--BAve lyuw . 1
20168	codana	codana					kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	Bavatyanyonyacoda- nAt” BA0 anu0 1 a0 . karttari lyu . 3
20173	cora	cora					karmaRi	object (karmaṇi)	ṣyañ	zyaY	Abstract quality — “-ness”	taddhita affix 'ṣyañ' -> -ya; abstract "-ness/-hood" -ya (vṛddhi) | anubandha: sit (.s): feminine is formed with nis -i (4.1.41); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	ṣ = it (initial) ; ñ = it (→ vṛddhi) ; → -ya	Apte-SH(affix_map.tsv)	kfzRaSaWyAYca haqqacandraH . brAhmaRA0 karmmaRi zyaY . cO
20180	cola	cola	samucchrāye	samucCrAye	local		karmaRi	object (karmaṇi)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	cola¦ pu0 cula samucCrAye karmmaRi GaY . 1
20185	colana	colana					kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	colana¦ na0 colEvAcarati kvip tataH karttari lyu . 1
20202	cyavana	cyavana					BAve	action / abstract (bhāve)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	agnirniScyavano nAma” BA0 va0 218 a0 . BAve lyuw . 3
20205	cyāvana	cyAvana					BAve	action / abstract (bhāve)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	brahmadvizAM haraH” BA0 karRa0 34 a0 . BAve lyuw . 2
20210	cyuti	cyuti	cyu	cyu	local		BAve	action / abstract (bhāve)	ktin	ktin	Action / result noun	kṛt affix 'ktin' -> -ti; action noun (fem. -ti) | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it ; n = it ; → -ti	Apte-SH(affix_map.tsv)	cyuti¦ strI cyu--BAve ktin . 1
20216	cha	Ca	ghañarthe	GaYarTe	local		BAve	action / abstract (bhāve)	ka	ka	Other	taddhita/kṛt affix 'ka' -> -ka; -ka | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)	→ -ka	Apte-SH(affix_map.tsv)	Ca¦ pu0 1 CakAravarRe . Co--GaYarTe BAve ka . 2
20216	cha	Ca	chada	Cada	nearest-root		BAve	action / abstract (bhāve)	ḍa	qa	Agent — the doer	kṛt affix 'ḍa' -> -a; agent noun (esp. after an upapada) | anubandha: ḍ = ḍit -> the ṭi of the base is elided (6.4.143)		WIL	i0 . 4 gfhe na0 SabdArTaci0 . Cada--bA0 BAve qa . 5
20247	chadana	Cadana					BAve	action / abstract (bhāve)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	ze mediniH (tejapAta) 3 tvace rAjani0 . BAve lyuw . 4
20259	chandas	Candas	vede	vede	local		BAve	action / abstract (bhāve)	asun	asun	Uṇādi formation	uṇādi affix 'asun' -> -as; Uṇādi neuter noun ('-as') | anubandha: u,n indicatory; Uṇādi affix		WIL	Candas¦ na0 Candayati asun . 1 vede BAve asun . 2
20274	chardda	Cardda	charda	Carda	local		BAve	action / abstract (bhāve)	ac	ac	Agent — the doer	kṛt affix 'ac' -> -a; agent / action -a | anubandha: cit: final acute accent, antodatta (6.1.163)	c = it ; → -a	Apte-SH(affix_map.tsv)	Cardda¦ na0 Carda--BAve ac . va
20275	charddana	Carddana	charda	Carda	local		BAve	action / abstract (bhāve)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	Carddana¦ na0 Carda--BAve lyuw . 1
20275	charddana	Carddana					kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	daSvidByAsaTa vA taRqulAmbunA” suSru0 . karttari lyu . 2
20284	chalana	Calana					BAve	action / abstract (bhāve)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	Calana¦ na0 Cala + kftO Ric--BAve lyuw . 1
20286	chalita	Calita					karmaRi	object (karmaṇi)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	Calita¦ Cala + nAmaDA0 karmmaRi kta . 1
20286	chalita	Calita					BAve	action / abstract (bhāve)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	ta . 1 pratArite “CalitarAmaM nAwakam . BAve kta . 2
20292	chāgaṇa	CAgaRa	gaṇa	gaRa	local		karmaRi	object (karmaṇi)	ac	ac	Agent — the doer	kṛt affix 'ac' -> -a; agent / action -a | anubandha: cit: final acute accent, antodatta (6.1.163)	c = it ; → -a	Apte-SH(affix_map.tsv)	CAgaRa¦ pu0 CayA CAdanena gaRyate gaRa--karmmaRi ac . Ca
20306	chāttri	CAttri	chada	Cada	nearest-root		kartari	agent (kartari)	ktic	ktic	Other	uncurated affix 'ktic' | it-letters: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185); cit: final acute accent, antodatta (6.1.163)		generic-decoder	CAttri¦ strI cu0 Cada--ktin . CAdane . karttari ktic . 2
20309	chādana	CAdana	chada	Cada	nearest-root		BAve	action / abstract (bhāve)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	pu0 cu0--Cada--lyu . 1 nIlAmlAnavfkze . BAve lyuw . 2
20309	chādana	CAdana					karaRe	instrument (karaṇe)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	kawESca tfRasaNgatEH” harivaM0 66 a0 . karaRe lyuw . 3
20326	chāyāmāna	CAyAmAna	mā	mA	local		karmaRi	object (karmaṇi)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	u0 CAyayA sUryyaprativimbena mIyate mA--karmmaRi lyuw . 1
20339	chitti	Citti	chedane	Cedane	local		kartari	agent (kartari)	ktic	ktic	Other	uncurated affix 'ktic' | it-letters: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185); cit: final acute accent, antodatta (6.1.163)		generic-decoder	Citti¦ strI Cida--ktin . 1 Cedane karttari ktic . 2
20355	chidrita	Cidrita	chidra	Cidra	local		karmaRi	object (karmaṇi)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	Cidrita¦ tri0 Cidra--karmmaRi kta . 1
20378	chupa	Cupa	chupa	Cupa	local		kartari	agent (kartari)	ka	ka	Other	taddhita/kṛt affix 'ka' -> -ka; -ka | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)	→ -ka	Apte-SH(affix_map.tsv)	Cupa¦ pu0 Cupa--karttari ka, GaY
20395	cheda	Ceda	chida	Cida	local		BAve	action / abstract (bhāve)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	Ceda¦ pu0 Cida--BAve GaY aca
20395	cheda	Ceda					kartari	agent (kartari)	ac	ac	Agent — the doer	kṛt affix 'ac' -> -a; agent / action -a | anubandha: cit: final acute accent, antodatta (6.1.163)	c = it ; → -a	Apte-SH(affix_map.tsv)	pAtAnAM kriyante nandanadrumAH” kumA0 . karttari ac . 2
20395	cheda	Ceda	cheda	Ceda	nearest-root		karmaRi	object (karmaṇi)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	CedaMguRaM guRaM Ceda- miti” lIlAvatI . karmmaRi GaY . 3
20396	chedana	Cedana	chida	Cida	local		BAve	action / abstract (bhāve)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	Cedana¦ na0 Cida--BAve lyuw . 1
20396	chedana	Cedana					karaRe	instrument (karaṇe)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	to- BaNge Cadane karRanAsayoH” yAjYa0 . karaRe lyuw . 2
20396	chedana	Cedana					kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	SastraM CedanaM smftam” BA0 sa0 54 a0 . karttari lyu . 3
20397	chedanīya	CedanIya	chida	Cida	local		karmaRi	object (karmaṇi)	anīyar	anIyar	Participle	kṛt affix 'anīyar' -> -anīya; future passive participle ('fit to be done') | anubandha: r indicatory -> accent; gerundive		WIL	a--Ca . 1 kata- kavfkze rAjani0 . Cida--karmmaRi anIyar . 2
20409	choraṇa	CoraRa	chura	Cura	local		BAve	action / abstract (bhāve)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	CoraRa¦ na0 Cura--BAve lyuw . 1
20425	jagatprāṇa	jagatprARa	an	an	local		apAdAne	source (apādāne)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	prARa¦ pu0 jagat prARityasmAt pra + an--apAdAne GaY 6 ta
20449	jagdha	jagDa	ada	ada	local		karmaRi	object (karmaṇi)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	jagDa¦ tri0 ada--karmmaRi kta . 1
20474	jaṅghātrāṇa	jaNGAtrARa	trai	trE	local		karaRe	instrument (karaṇe)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	jaNGAtrARa¦ na0 trAyate'nena trE--karaRe lyuw 6 ta
20487	jañja	jaYja	yoddhari	yodDari	local		BAve	action / abstract (bhāve)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	jaYja¦ tri0 jaji--ac . 1 yodDari BAve GaY . 2
